Train Epoch: 0 [batch-idx: 0] nll:  1077408.375000,  kl:  3.130859,  marg:  61.378754, S_accuracy:  16.4062%
Train Epoch: 0 [batch-idx: 100] nll:  552550.812500,  kl:  15.304688,  marg:  26.992151, S_accuracy:  18.6649%
Train Epoch: 0 [batch-idx: 200] nll:  172116.296875,  kl:  25.982422,  marg:  15.745777, S_accuracy:  18.7500%
Train Epoch: 0 [batch-idx: 300] nll:  168188.484375,  kl:  30.820312,  marg:  7.473947, S_accuracy:  20.0218%
Train Epoch: 0 [batch-idx: 400] nll:  152660.218750,  kl:  33.298828,  marg:  3.112455, S_accuracy:  21.2399%
Train Epoch: 1 [batch-idx: 0] nll:  161523.937500,  kl:  35.792969,  marg:  5.861274, S_accuracy:  20.3125%
Train Epoch: 1 [batch-idx: 100] nll:  152816.390625,  kl:  38.873047,  marg:  7.303675, S_accuracy:  29.4632%
Train Epoch: 1 [batch-idx: 200] nll:  137500.437500,  kl:  41.974609,  marg:  3.355560, S_accuracy:  30.3366%
Train Epoch: 1 [batch-idx: 300] nll:  135920.953125,  kl:  47.332031,  marg:  13.606176, S_accuracy:  31.8366%
Train Epoch: 1 [batch-idx: 400] nll:  116937.539062,  kl:  50.933594,  marg:  3.675800, S_accuracy:  33.5938%
Train Epoch: 2 [batch-idx: 0] nll:  133920.750000,  kl:  52.818359,  marg:  3.234951, S_accuracy:  33.5938%
Train Epoch: 2 [batch-idx: 100] nll:  119503.875000,  kl:  55.581055,  marg:  1.910476, S_accuracy:  47.1689%
Train Epoch: 2 [batch-idx: 200] nll:  108198.562500,  kl:  59.457031,  marg:  4.624287, S_accuracy:  48.9078%
Train Epoch: 2 [batch-idx: 300] nll:  99083.898438,  kl:  67.652344,  marg:  2.358069, S_accuracy:  50.9837%
Train Epoch: 2 [batch-idx: 400] nll:  79199.765625,  kl:  78.410156,  marg:  3.082791, S_accuracy:  53.0256%
Train Epoch: 3 [batch-idx: 0] nll:  75620.453125,  kl:  84.748047,  marg:  2.040799, S_accuracy:  72.6562%
