Train Epoch: 0 [batch-idx: 0] nll:  1939138.875000,  kl:  3.130859,  marg:  62.204292, S_accuracy:  14.8438%
Train Epoch: 0 [batch-idx: 100] nll:  819166.125000,  kl:  16.828125,  marg:  46.183197, S_accuracy:  18.4097%
Train Epoch: 0 [batch-idx: 200] nll:  368570.812500,  kl:  33.207031,  marg:  32.848911, S_accuracy:  18.8316%
Train Epoch: 0 [batch-idx: 300] nll:  262057.796875,  kl:  47.025391,  marg:  24.438269, S_accuracy:  19.3548%
Train Epoch: 0 [batch-idx: 400] nll:  197241.062500,  kl:  58.376953,  marg:  19.109436, S_accuracy:  20.4878%
Train Epoch: 1 [batch-idx: 0] nll:  164591.812500,  kl:  64.992188,  marg:  14.753881, S_accuracy:  17.9688%
Train Epoch: 1 [batch-idx: 100] nll:  166566.734375,  kl:  71.088867,  marg:  11.881882, S_accuracy:  26.8951%
Train Epoch: 1 [batch-idx: 200] nll:  153752.671875,  kl:  74.079102,  marg:  6.454594, S_accuracy:  27.2971%
Train Epoch: 1 [batch-idx: 300] nll:  151037.390625,  kl:  77.832031,  marg:  9.994707, S_accuracy:  27.8836%
Train Epoch: 1 [batch-idx: 400] nll:  141455.531250,  kl:  79.824219,  marg:  2.415162, S_accuracy:  28.4620%
Train Epoch: 2 [batch-idx: 0] nll:  147214.156250,  kl:  80.981445,  marg:  2.847490, S_accuracy:  28.1250%
Train Epoch: 2 [batch-idx: 100] nll:  141981.062500,  kl:  83.392578,  marg:  1.720782, S_accuracy:  31.7218%
Train Epoch: 2 [batch-idx: 200] nll:  128049.843750,  kl:  87.118164,  marg:  6.922529, S_accuracy:  32.0118%
Train Epoch: 2 [batch-idx: 300] nll:  131842.828125,  kl:  91.453125,  marg:  2.013506, S_accuracy:  33.3031%
Train Epoch: 2 [batch-idx: 400] nll:  111480.304688,  kl:  97.183594,  marg:  5.755973, S_accuracy:  36.1577%
Train Epoch: 3 [batch-idx: 0] nll:  116426.406250,  kl:  102.317383,  marg:  3.225953, S_accuracy:  48.4375%
Train Epoch: 3 [batch-idx: 100] nll:  115655.757812,  kl:  110.300781,  marg:  4.398470, S_accuracy:  51.9261%
Train Epoch: 3 [batch-idx: 200] nll:  108088.312500,  kl:  118.607422,  marg:  4.825727, S_accuracy:  54.4854%
Train Epoch: 3 [batch-idx: 300] nll:  80693.234375,  kl:  128.417969,  marg:  3.746302, S_accuracy:  56.6263%
Train Epoch: 3 [batch-idx: 400] nll:  90650.414062,  kl:  138.697266,  marg:  1.859472, S_accuracy:  59.8270%
Train Epoch: 4 [batch-idx: 0] nll:  64842.953125,  kl:  146.016602,  marg:  2.170595, S_accuracy:  75.7812%
Train Epoch: 4 [batch-idx: 100] nll:  69678.414062,  kl:  157.748047,  marg:  1.543832, S_accuracy:  76.6244%
Train Epoch: 4 [batch-idx: 200] nll:  45451.542969,  kl:  168.128906,  marg:  5.491568, S_accuracy:  78.5875%
Train Epoch: 4 [batch-idx: 300] nll:  44680.894531,  kl:  178.471680,  marg:  2.505274, S_accuracy:  80.3494%
Train Epoch: 4 [batch-idx: 400] nll:  36899.132812,  kl:  187.920898,  marg:  1.626412, S_accuracy:  82.0468%
Train Epoch: 5 [batch-idx: 0] nll:  40721.515625,  kl:  193.949219,  marg:  1.260323, S_accuracy:  89.0625%
Train Epoch: 5 [batch-idx: 100] nll:  46494.718750,  kl:  202.290039,  marg:  3.905892, S_accuracy:  90.0603%
Train Epoch: 5 [batch-idx: 200] nll:  39920.035156,  kl:  209.218750,  marg:  2.071749, S_accuracy:  90.1003%
Train Epoch: 5 [batch-idx: 300] nll:  26840.371094,  kl:  216.497070,  marg:  4.082686, S_accuracy:  90.1812%
Train Epoch: 5 [batch-idx: 400] nll:  30172.998047,  kl:  221.728516,  marg:  2.438930, S_accuracy:  90.3717%
Train Epoch: 6 [batch-idx: 0] nll:  22174.914062,  kl:  225.048828,  marg:  1.933448, S_accuracy:  94.5312%
Train Epoch: 6 [batch-idx: 100] nll:  27285.689453,  kl:  230.543945,  marg:  1.205936, S_accuracy:  92.4660%
Train Epoch: 6 [batch-idx: 200] nll:  37551.171875,  kl:  234.548828,  marg:  1.923663, S_accuracy:  92.3702%
Train Epoch: 6 [batch-idx: 300] nll:  35714.531250,  kl:  238.453125,  marg:  1.087587, S_accuracy:  92.4289%
Train Epoch: 6 [batch-idx: 400] nll:  24861.089844,  kl:  241.992188,  marg:  0.991224, S_accuracy:  92.5908%
Train Epoch: 7 [batch-idx: 0] nll:  18617.710938,  kl:  244.418945,  marg:  1.283614, S_accuracy:  94.5312%
Train Epoch: 7 [batch-idx: 100] nll:  28291.796875,  kl:  247.993164,  marg:  0.941325, S_accuracy:  94.3533%
Train Epoch: 7 [batch-idx: 200] nll:  27624.833984,  kl:  251.244141,  marg:  1.223261, S_accuracy:  94.2397%
Train Epoch: 7 [batch-idx: 300] nll:  17951.736328,  kl:  254.083008,  marg:  1.116823, S_accuracy:  94.3418%
