Train Epoch: 0 [batch-idx: 0] nll:  1773534.250000,  kl:  3.133789,  marg:  56.641228, S_accuracy:  15.6250%
Train Epoch: 0 [batch-idx: 100] nll:  516492.968750,  kl:  11.008789,  marg:  22.615168, S_accuracy:  18.5566%
Train Epoch: 0 [batch-idx: 200] nll:  168580.078125,  kl:  13.064453,  marg:  8.658402, S_accuracy:  17.3857%
Train Epoch: 0 [batch-idx: 300] nll:  168768.593750,  kl:  13.474609,  marg:  4.100445, S_accuracy:  16.5308%
Train Epoch: 0 [batch-idx: 400] nll:  168680.296875,  kl:  13.628906,  marg:  4.414389, S_accuracy:  15.1964%
Train Epoch: 1 [batch-idx: 0] nll:  168742.015625,  kl:  13.835938,  marg:  2.401859, S_accuracy:  17.9688%
Train Epoch: 1 [batch-idx: 100] nll:  168375.093750,  kl:  14.568359,  marg:  1.820269, S_accuracy:  15.4780%
Train Epoch: 1 [batch-idx: 200] nll:  165876.046875,  kl:  18.904297,  marg:  3.198352, S_accuracy:  16.8299%
Train Epoch: 1 [batch-idx: 300] nll:  154976.515625,  kl:  26.583984,  marg:  3.069471, S_accuracy:  17.4756%
Train Epoch: 1 [batch-idx: 400] nll:  142715.203125,  kl:  36.693359,  marg:  2.819782, S_accuracy:  18.4305%
Train Epoch: 2 [batch-idx: 0] nll:  135921.250000,  kl:  47.884766,  marg:  1.290953, S_accuracy:  31.2500%
Train Epoch: 2 [batch-idx: 100] nll:  110117.296875,  kl:  99.678711,  marg:  2.045743, S_accuracy:  46.6507%
Train Epoch: 2 [batch-idx: 200] nll:  68298.703125,  kl:  176.392578,  marg:  3.545779, S_accuracy:  58.0263%
Train Epoch: 2 [batch-idx: 300] nll:  30751.480469,  kl:  253.243164,  marg:  1.844325, S_accuracy:  66.5205%
Train Epoch: 2 [batch-idx: 400] nll:  42648.750000,  kl:  318.490234,  marg:  2.178488, S_accuracy:  71.4483%
Train Epoch: 3 [batch-idx: 0] nll:  32260.533203,  kl:  355.636719,  marg:  1.008022, S_accuracy:  90.6250%
Train Epoch: 3 [batch-idx: 100] nll:  38723.898438,  kl:  409.828125,  marg:  1.726646, S_accuracy:  89.1012%
Train Epoch: 3 [batch-idx: 200] nll:  38061.824219,  kl:  463.164062,  marg:  4.280929, S_accuracy:  89.6611%
Train Epoch: 3 [batch-idx: 300] nll:  13601.250000,  kl:  519.655273,  marg:  1.823331, S_accuracy:  90.2954%
Train Epoch: 3 [batch-idx: 400] nll:  24375.728516,  kl:  583.498047,  marg:  1.919690, S_accuracy:  90.6347%
Train Epoch: 4 [batch-idx: 0] nll:  11485.971680,  kl:  619.637695,  marg:  1.214448, S_accuracy:  98.4375%
Train Epoch: 4 [batch-idx: 100] nll:  11935.288086,  kl:  678.033203,  marg:  1.791147, S_accuracy:  93.7500%
Train Epoch: 4 [batch-idx: 200] nll:  18150.009766,  kl:  732.587891,  marg:  0.875742, S_accuracy:  93.6334%
Train Epoch: 4 [batch-idx: 300] nll:  22953.865234,  kl:  803.029297,  marg:  1.101471, S_accuracy:  93.5969%
Train Epoch: 4 [batch-idx: 400] nll:  17723.177734,  kl:  851.240234,  marg:  1.123993, S_accuracy:  93.5065%
Train Epoch: 5 [batch-idx: 0] nll:  17036.919922,  kl:  883.492188,  marg:  1.125277, S_accuracy:  94.5312%
Train Epoch: 5 [batch-idx: 100] nll:  18794.615234,  kl:  935.729492,  marg:  0.704725, S_accuracy:  95.6374%
Train Epoch: 5 [batch-idx: 200] nll:  16833.765625,  kl:  986.878906,  marg:  1.370532, S_accuracy:  95.4252%
Train Epoch: 5 [batch-idx: 300] nll:  9750.854492,  kl:  1038.761719,  marg:  0.657727, S_accuracy:  95.5617%
Train Epoch: 5 [batch-idx: 400] nll:  10745.472656,  kl:  1082.564453,  marg:  1.546592, S_accuracy:  95.5015%
Train Epoch: 6 [batch-idx: 0] nll:  8157.012695,  kl:  1122.492188,  marg:  3.841247, S_accuracy:  98.4375%
Train Epoch: 6 [batch-idx: 100] nll:  9131.999023,  kl:  1173.205078,  marg:  0.882064, S_accuracy:  97.0297%
Train Epoch: 6 [batch-idx: 200] nll:  17561.656250,  kl:  1222.637695,  marg:  0.716453, S_accuracy:  96.9216%
Train Epoch: 6 [batch-idx: 300] nll:  16953.171875,  kl:  1273.009766,  marg:  0.963776, S_accuracy:  96.8620%
Train Epoch: 6 [batch-idx: 400] nll:  14955.796875,  kl:  1323.299805,  marg:  0.570264, S_accuracy:  96.8497%
Train Epoch: 7 [batch-idx: 0] nll:  10936.804688,  kl:  1354.926758,  marg:  0.757384, S_accuracy:  97.6562%
Train Epoch: 7 [batch-idx: 100] nll:  12758.109375,  kl:  1408.330078,  marg:  0.512906, S_accuracy:  97.9657%
Train Epoch: 7 [batch-idx: 200] nll:  9792.330078,  kl:  1457.425781,  marg:  1.191978, S_accuracy:  97.9400%
Train Epoch: 7 [batch-idx: 300] nll:  5036.566406,  kl:  1501.154297,  marg:  0.605571, S_accuracy:  97.8224%
Train Epoch: 7 [batch-idx: 400] nll:  8364.035156,  kl:  1548.688477,  marg:  0.816520, S_accuracy:  97.7498%
Train Epoch: 8 [batch-idx: 0] nll:  8367.978516,  kl:  1578.143555,  marg:  0.745849, S_accuracy:  98.4375%
Train Epoch: 8 [batch-idx: 100] nll:  6533.228516,  kl:  1637.966797,  marg:  0.663874, S_accuracy:  98.5845%
Train Epoch: 8 [batch-idx: 200] nll:  10035.890625,  kl:  1689.308594,  marg:  0.498444, S_accuracy:  98.5813%
