Train Epoch: 0 [batch-idx: 0] nll:  746079.312500,  kl:  3.130859,  marg:  61.397713, S_accuracy:  17.1875%
Train Epoch: 0 [batch-idx: 100] nll:  307965.000000,  kl:  15.128906,  marg:  19.332588, S_accuracy:  18.8351%
Train Epoch: 0 [batch-idx: 200] nll:  185401.265625,  kl:  20.011719,  marg:  4.550982, S_accuracy:  18.8200%
Train Epoch: 0 [batch-idx: 300] nll:  168573.968750,  kl:  25.623047,  marg:  5.381326, S_accuracy:  18.7811%
Train Epoch: 0 [batch-idx: 400] nll:  163010.968750,  kl:  29.443359,  marg:  8.628903, S_accuracy:  18.9234%
Train Epoch: 1 [batch-idx: 0] nll:  155407.625000,  kl:  33.919922,  marg:  2.782947, S_accuracy:  23.4375%
Train Epoch: 1 [batch-idx: 100] nll:  148606.718750,  kl:  41.957031,  marg:  2.897544, S_accuracy:  26.3382%
Train Epoch: 1 [batch-idx: 200] nll:  140831.078125,  kl:  51.685547,  marg:  3.086053, S_accuracy:  27.6081%
Train Epoch: 1 [batch-idx: 300] nll:  117121.054688,  kl:  70.925781,  marg:  1.797160, S_accuracy:  30.6634%
Train Epoch: 1 [batch-idx: 400] nll:  77092.054688,  kl:  110.142578,  marg:  3.407387, S_accuracy:  36.3564%
Train Epoch: 2 [batch-idx: 0] nll:  74806.343750,  kl:  142.465820,  marg:  3.344623, S_accuracy:  75.7812%
Train Epoch: 2 [batch-idx: 100] nll:  53009.113281,  kl:  213.548828,  marg:  1.853598, S_accuracy:  84.2435%
Train Epoch: 2 [batch-idx: 200] nll:  27763.033203,  kl:  275.638672,  marg:  6.554194, S_accuracy:  87.2979%
Train Epoch: 2 [batch-idx: 300] nll:  17182.554688,  kl:  325.052734,  marg:  2.983526, S_accuracy:  89.0417%
Train Epoch: 2 [batch-idx: 400] nll:  21064.203125,  kl:  379.276367,  marg:  2.695555, S_accuracy:  90.1496%
Train Epoch: 3 [batch-idx: 0] nll:  12664.601562,  kl:  425.412109,  marg:  0.722931, S_accuracy:  97.6562%
Train Epoch: 3 [batch-idx: 100] nll:  18381.070312,  kl:  476.598633,  marg:  3.684349, S_accuracy:  95.2584%
Train Epoch: 3 [batch-idx: 200] nll:  17793.972656,  kl:  524.750977,  marg:  2.240493, S_accuracy:  95.2775%
Train Epoch: 3 [batch-idx: 300] nll:  7689.368164,  kl:  584.679688,  marg:  1.932829, S_accuracy:  95.6214%
Train Epoch: 3 [batch-idx: 400] nll:  7929.303711,  kl:  647.447266,  marg:  0.996991, S_accuracy:  95.6398%
Train Epoch: 4 [batch-idx: 0] nll:  5227.889160,  kl:  695.311523,  marg:  1.261952, S_accuracy:  98.4375%
Train Epoch: 4 [batch-idx: 100] nll:  8647.047852,  kl:  757.875977,  marg:  1.537272, S_accuracy:  97.6021%
Train Epoch: 4 [batch-idx: 200] nll:  8232.403320,  kl:  815.964844,  marg:  0.883273, S_accuracy:  97.4580%
Train Epoch: 4 [batch-idx: 300] nll:  12178.392578,  kl:  869.876953,  marg:  1.006679, S_accuracy:  97.3993%
Train Epoch: 4 [batch-idx: 400] nll:  6792.687500,  kl:  944.100586,  marg:  2.140704, S_accuracy:  97.3776%
Train Epoch: 5 [batch-idx: 0] nll:  9278.307617,  kl:  983.732422,  marg:  1.283025, S_accuracy:  98.4375%
Train Epoch: 5 [batch-idx: 100] nll:  5346.465332,  kl:  1054.148438,  marg:  0.732881, S_accuracy:  98.5381%
