Train Epoch: 0 [batch-idx: 0] nll:  309420.312500,  kl:  3.133789,  marg:  57.393982, S_accuracy:  22.6562%
Train Epoch: 0 [batch-idx: 100] nll:  168693.250000,  kl:  6.479492,  marg:  5.852038, S_accuracy:  17.7831%
Train Epoch: 0 [batch-idx: 200] nll:  168625.921875,  kl:  6.955078,  marg:  4.351004, S_accuracy:  16.6667%
Train Epoch: 0 [batch-idx: 300] nll:  168549.312500,  kl:  7.128906,  marg:  1.097541, S_accuracy:  16.5879%
Train Epoch: 0 [batch-idx: 400] nll:  166583.062500,  kl:  7.851562,  marg:  1.610156, S_accuracy:  16.8446%
Train Epoch: 1 [batch-idx: 0] nll:  151849.250000,  kl:  16.186523,  marg:  0.999154, S_accuracy:  19.5312%
Train Epoch: 1 [batch-idx: 100] nll:  145970.703125,  kl:  24.341797,  marg:  1.170067, S_accuracy:  21.6662%
Train Epoch: 1 [batch-idx: 200] nll:  129933.656250,  kl:  32.801758,  marg:  2.100987, S_accuracy:  25.7657%
Train Epoch: 1 [batch-idx: 300] nll:  101198.750000,  kl:  65.999023,  marg:  2.343280, S_accuracy:  32.4803%
Train Epoch: 1 [batch-idx: 400] nll:  54576.687500,  kl:  111.630859,  marg:  2.829685, S_accuracy:  40.6386%
Train Epoch: 2 [batch-idx: 0] nll:  41759.367188,  kl:  150.628906,  marg:  2.487288, S_accuracy:  89.0625%
Train Epoch: 2 [batch-idx: 100] nll:  29744.646484,  kl:  218.746094,  marg:  2.085699, S_accuracy:  94.7246%
Train Epoch: 2 [batch-idx: 200] nll:  9303.396484,  kl:  265.123047,  marg:  1.064223, S_accuracy:  95.4174%
Train Epoch: 2 [batch-idx: 300] nll:  5830.780762,  kl:  313.691406,  marg:  0.955974, S_accuracy:  96.0652%
Train Epoch: 2 [batch-idx: 400] nll:  6284.950195,  kl:  350.859375,  marg:  1.150609, S_accuracy:  96.3977%
Train Epoch: 3 [batch-idx: 0] nll:  3562.411621,  kl:  379.228516,  marg:  0.758683, S_accuracy:  100.0000%
Train Epoch: 3 [batch-idx: 100] nll:  5340.595215,  kl:  423.660156,  marg:  0.807337, S_accuracy:  98.7314%
Train Epoch: 3 [batch-idx: 200] nll:  6433.539062,  kl:  469.478516,  marg:  0.878695, S_accuracy:  98.6940%
Train Epoch: 3 [batch-idx: 300] nll:  1572.953125,  kl:  517.514648,  marg:  0.758294, S_accuracy:  98.7645%
Train Epoch: 3 [batch-idx: 400] nll:  2913.492920,  kl:  564.315430,  marg:  0.721639, S_accuracy:  98.7862%
