Train Epoch: 0 [batch-idx: 0] nll:  552280.187500,  kl:  3.130859,  marg:  61.561626, S_accuracy:  16.4062%
Train Epoch: 0 [batch-idx: 100] nll:  435540.718750,  kl:  14.860352,  marg:  32.559155, S_accuracy:  18.8815%
Train Epoch: 0 [batch-idx: 200] nll:  174786.109375,  kl:  20.298828,  marg:  6.430440, S_accuracy:  18.2952%
Train Epoch: 0 [batch-idx: 300] nll:  164596.234375,  kl:  23.486328,  marg:  5.107908, S_accuracy:  18.5112%
Train Epoch: 0 [batch-idx: 400] nll:  146595.531250,  kl:  28.927734,  marg:  4.095419, S_accuracy:  19.4085%
Train Epoch: 1 [batch-idx: 0] nll:  147998.515625,  kl:  35.193359,  marg:  3.437947, S_accuracy:  28.9062%
Train Epoch: 1 [batch-idx: 100] nll:  130257.898438,  kl:  50.801758,  marg:  4.064328, S_accuracy:  34.7463%
Train Epoch: 1 [batch-idx: 200] nll:  88481.109375,  kl:  77.888672,  marg:  2.978309, S_accuracy:  42.6034%
Train Epoch: 1 [batch-idx: 300] nll:  63892.695312,  kl:  120.636719,  marg:  3.144121, S_accuracy:  49.8754%
Train Epoch: 1 [batch-idx: 400] nll:  29787.275391,  kl:  179.314453,  marg:  1.953727, S_accuracy:  58.6171%
Train Epoch: 2 [batch-idx: 0] nll:  26637.722656,  kl:  218.501953,  marg:  4.280052, S_accuracy:  94.5312%
Train Epoch: 2 [batch-idx: 100] nll:  31527.718750,  kl:  270.319336,  marg:  4.734305, S_accuracy:  94.3533%
Train Epoch: 2 [batch-idx: 200] nll:  16458.005859,  kl:  320.768555,  marg:  2.350505, S_accuracy:  94.3330%
Train Epoch: 2 [batch-idx: 300] nll:  10060.541016,  kl:  373.264648,  marg:  3.234099, S_accuracy:  94.6740%
Train Epoch: 2 [batch-idx: 400] nll:  12000.146484,  kl:  418.409180,  marg:  1.561301, S_accuracy:  94.9696%
Train Epoch: 3 [batch-idx: 0] nll:  10403.856445,  kl:  453.785156,  marg:  1.278057, S_accuracy:  98.4375%
Train Epoch: 3 [batch-idx: 100] nll:  10248.429688,  kl:  523.984375,  marg:  2.372440, S_accuracy:  96.8673%
Train Epoch: 3 [batch-idx: 200] nll:  13119.523438,  kl:  580.855469,  marg:  1.504335, S_accuracy:  96.9838%
Train Epoch: 3 [batch-idx: 300] nll:  6137.147461,  kl:  638.574219,  marg:  2.103218, S_accuracy:  97.1813%
Train Epoch: 3 [batch-idx: 400] nll:  4980.627441,  kl:  690.616211,  marg:  1.288711, S_accuracy:  97.2861%
Train Epoch: 4 [batch-idx: 0] nll:  1694.091919,  kl:  726.326172,  marg:  1.087997, S_accuracy:  100.0000%
Train Epoch: 4 [batch-idx: 100] nll:  5296.731934,  kl:  793.671875,  marg:  0.789860, S_accuracy:  98.6541%
Train Epoch: 4 [batch-idx: 200] nll:  2554.245605,  kl:  854.025391,  marg:  1.000884, S_accuracy:  98.5619%
Train Epoch: 4 [batch-idx: 300] nll:  6492.884766,  kl:  912.353516,  marg:  0.943425, S_accuracy:  98.5206%
Train Epoch: 4 [batch-idx: 400] nll:  3992.781982,  kl:  972.619141,  marg:  2.971055, S_accuracy:  98.5135%
Train Epoch: 5 [batch-idx: 0] nll:  4535.902344,  kl:  1018.574219,  marg:  0.706926, S_accuracy:  100.0000%
Train Epoch: 5 [batch-idx: 100] nll:  3928.512695,  kl:  1091.685547,  marg:  1.392717, S_accuracy:  99.1414%
Train Epoch: 5 [batch-idx: 200] nll:  4790.914062,  kl:  1182.080078,  marg:  1.077227, S_accuracy:  99.0244%
Train Epoch: 5 [batch-idx: 300] nll:  1402.976562,  kl:  1247.033203,  marg:  0.879024, S_accuracy:  99.0526%
Train Epoch: 5 [batch-idx: 400] nll:  1611.704224,  kl:  1323.623047,  marg:  0.646745, S_accuracy:  99.0570%
Train Epoch: 6 [batch-idx: 0] nll:  2455.563232,  kl:  1369.461914,  marg:  0.674361, S_accuracy:  99.2188%
Train Epoch: 6 [batch-idx: 100] nll:  1726.917114,  kl:  1447.920898,  marg:  1.140738, S_accuracy:  99.4508%
Train Epoch: 6 [batch-idx: 200] nll:  5049.078125,  kl:  1523.171875,  marg:  0.894753, S_accuracy:  99.4442%
Train Epoch: 6 [batch-idx: 300] nll:  3402.414307,  kl:  1592.501953,  marg:  0.670087, S_accuracy:  99.4134%
Train Epoch: 6 [batch-idx: 400] nll:  3167.944824,  kl:  1671.268555,  marg:  0.638696, S_accuracy:  99.4272%
Train Epoch: 7 [batch-idx: 0] nll:  2963.619385,  kl:  1739.652344,  marg:  0.650128, S_accuracy:  98.4375%
Train Epoch: 7 [batch-idx: 100] nll:  3680.616699,  kl:  1804.061523,  marg:  0.756917, S_accuracy:  99.7370%
Train Epoch: 7 [batch-idx: 200] nll:  1295.484619,  kl:  1877.663086,  marg:  0.806812, S_accuracy:  99.7474%
Train Epoch: 7 [batch-idx: 300] nll:  585.460266,  kl:  1953.949219,  marg:  0.483151, S_accuracy:  99.7353%
Train Epoch: 7 [batch-idx: 400] nll:  958.459839,  kl:  2038.465820,  marg:  1.459386, S_accuracy:  99.7331%
Train Epoch: 8 [batch-idx: 0] nll:  615.223145,  kl:  2089.714844,  marg:  1.010217, S_accuracy:  100.0000%
Train Epoch: 8 [batch-idx: 100] nll:  736.663086,  kl:  2168.033203,  marg:  0.762849, S_accuracy:  99.8298%
Train Epoch: 8 [batch-idx: 200] nll:  567.178894,  kl:  2256.363281,  marg:  0.551490, S_accuracy:  99.8640%
Train Epoch: 8 [batch-idx: 300] nll:  255.199142,  kl:  2337.835938,  marg:  0.461510, S_accuracy:  99.8572%
Train Epoch: 8 [batch-idx: 400] nll:  460.603668,  kl:  2424.789062,  marg:  0.664312, S_accuracy:  99.8539%
Train Epoch: 9 [batch-idx: 0] nll:  336.850647,  kl:  2479.696289,  marg:  1.195160, S_accuracy:  100.0000%
Train Epoch: 9 [batch-idx: 100] nll:  207.439774,  kl:  2557.429688,  marg:  0.469060, S_accuracy:  99.9536%
Train Epoch: 9 [batch-idx: 200] nll:  607.699768,  kl:  2633.229492,  marg:  0.527794, S_accuracy:  99.9534%
Train Epoch: 9 [batch-idx: 300] nll:  168.328903,  kl:  2708.570312,  marg:  0.411278, S_accuracy:  99.9637%
Train Epoch: 9 [batch-idx: 400] nll:  275.363983,  kl:  2796.356445,  marg:  0.548948, S_accuracy:  99.9552%
Train Epoch: 10 [batch-idx: 0] nll:  215.635559,  kl:  2856.888672,  marg:  0.324252, S_accuracy:  100.0000%
Train Epoch: 10 [batch-idx: 100] nll:  154.293365,  kl:  2923.509766,  marg:  0.388447, S_accuracy:  99.9923%
Train Epoch: 10 [batch-idx: 200] nll:  116.608711,  kl:  2991.505859,  marg:  0.351742, S_accuracy:  99.9883%
Train Epoch: 10 [batch-idx: 300] nll:  1645.664062,  kl:  3068.525391,  marg:  0.245051, S_accuracy:  99.9792%
Train Epoch: 10 [batch-idx: 400] nll:  195.285202,  kl:  3143.537109,  marg:  0.327867, S_accuracy:  99.9786%
Train Epoch: 11 [batch-idx: 0] nll:  98.170166,  kl:  3208.246094,  marg:  0.227679, S_accuracy:  100.0000%
Train Epoch: 11 [batch-idx: 100] nll:  123.240074,  kl:  3260.599609,  marg:  0.342386, S_accuracy:  99.9923%
