Train Epoch: 0 [batch-idx: 0] nll:  532164.250000,  kl:  3.185547,  marg:  61.709145, S_accuracy:  19.5312%
Train Epoch: 0 [batch-idx: 100] nll:  527225.187500,  kl:  25.998047,  marg:  32.766335, S_accuracy:  18.8892%
Train Epoch: 0 [batch-idx: 200] nll:  170264.421875,  kl:  36.496094,  marg:  7.070120, S_accuracy:  18.6684%
Train Epoch: 0 [batch-idx: 300] nll:  166349.796875,  kl:  40.038086,  marg:  6.000271, S_accuracy:  18.4567%
Train Epoch: 0 [batch-idx: 400] nll:  160585.265625,  kl:  42.597656,  marg:  6.707177, S_accuracy:  18.9039%
Train Epoch: 1 [batch-idx: 0] nll:  153131.875000,  kl:  46.191406,  marg:  1.534244, S_accuracy:  28.1250%
Train Epoch: 1 [batch-idx: 100] nll:  151358.703125,  kl:  50.044922,  marg:  3.635378, S_accuracy:  28.7748%
Train Epoch: 1 [batch-idx: 200] nll:  138340.015625,  kl:  52.703125,  marg:  2.077111, S_accuracy:  30.1384%
Train Epoch: 1 [batch-idx: 300] nll:  119752.648438,  kl:  59.419922,  marg:  2.405651, S_accuracy:  33.0591%
Train Epoch: 1 [batch-idx: 400] nll:  98616.031250,  kl:  70.115234,  marg:  2.106006, S_accuracy:  37.3539%
Train Epoch: 2 [batch-idx: 0] nll:  101103.046875,  kl:  79.500977,  marg:  1.930695, S_accuracy:  56.2500%
Train Epoch: 2 [batch-idx: 100] nll:  83650.281250,  kl:  96.626953,  marg:  1.778582, S_accuracy:  60.2955%
Train Epoch: 2 [batch-idx: 200] nll:  58844.214844,  kl:  111.421875,  marg:  2.586848, S_accuracy:  66.0875%
Train Epoch: 2 [batch-idx: 300] nll:  42545.738281,  kl:  128.415039,  marg:  1.561629, S_accuracy:  71.3066%
Train Epoch: 2 [batch-idx: 400] nll:  30506.259766,  kl:  146.232422,  marg:  1.362693, S_accuracy:  75.2085%
Train Epoch: 3 [batch-idx: 0] nll:  22212.505859,  kl:  156.464844,  marg:  2.466925, S_accuracy:  92.9688%
Train Epoch: 3 [batch-idx: 100] nll:  23691.912109,  kl:  170.904297,  marg:  1.399103, S_accuracy:  94.5545%
Train Epoch: 3 [batch-idx: 200] nll:  19474.328125,  kl:  184.276367,  marg:  2.006519, S_accuracy:  95.1337%
Train Epoch: 3 [batch-idx: 300] nll:  7087.769043,  kl:  193.028320,  marg:  1.831882, S_accuracy:  95.6292%
Train Epoch: 3 [batch-idx: 400] nll:  10091.441406,  kl:  200.372070,  marg:  3.000057, S_accuracy:  95.8600%
Train Epoch: 4 [batch-idx: 0] nll:  4306.778320,  kl:  205.429688,  marg:  1.529157, S_accuracy:  99.2188%
Train Epoch: 4 [batch-idx: 100] nll:  8199.587891,  kl:  211.494141,  marg:  1.833262, S_accuracy:  97.9425%
Train Epoch: 4 [batch-idx: 200] nll:  4693.836426,  kl:  216.630859,  marg:  0.876982, S_accuracy:  97.8972%
Train Epoch: 4 [batch-idx: 300] nll:  9079.289062,  kl:  222.566406,  marg:  1.346185, S_accuracy:  97.7289%
Train Epoch: 4 [batch-idx: 400] nll:  5825.669922,  kl:  226.486328,  marg:  1.529310, S_accuracy:  97.7011%
Train Epoch: 5 [batch-idx: 0] nll:  6900.584473,  kl:  228.935547,  marg:  0.932953, S_accuracy:  99.2188%
Train Epoch: 5 [batch-idx: 100] nll:  8104.926270,  kl:  232.848633,  marg:  1.177070, S_accuracy:  98.6541%
Train Epoch: 5 [batch-idx: 200] nll:  10427.453125,  kl:  236.794922,  marg:  0.975163, S_accuracy:  98.5152%
Train Epoch: 5 [batch-idx: 300] nll:  4727.136230,  kl:  239.846680,  marg:  1.073462, S_accuracy:  98.5154%
Train Epoch: 5 [batch-idx: 400] nll:  3776.910400,  kl:  243.099609,  marg:  1.061124, S_accuracy:  98.5076%
Train Epoch: 6 [batch-idx: 0] nll:  3979.323730,  kl:  245.074219,  marg:  1.523101, S_accuracy:  99.2188%
Train Epoch: 6 [batch-idx: 100] nll:  1539.153687,  kl:  248.131836,  marg:  1.043038, S_accuracy:  98.9944%
Train Epoch: 6 [batch-idx: 200] nll:  5563.323242,  kl:  250.811523,  marg:  0.815337, S_accuracy:  98.9700%
Train Epoch: 6 [batch-idx: 300] nll:  8987.211914,  kl:  253.167969,  marg:  0.730255, S_accuracy:  98.9281%
Train Epoch: 6 [batch-idx: 400] nll:  2358.770508,  kl:  255.724609,  marg:  1.058608, S_accuracy:  98.9655%
Train Epoch: 7 [batch-idx: 0] nll:  4173.893555,  kl:  257.663086,  marg:  0.805556, S_accuracy:  98.4375%
Train Epoch: 7 [batch-idx: 100] nll:  5543.617188,  kl:  260.437500,  marg:  1.035250, S_accuracy:  99.4044%
Train Epoch: 7 [batch-idx: 200] nll:  4536.844727,  kl:  262.606445,  marg:  0.866264, S_accuracy:  99.4131%
Train Epoch: 7 [batch-idx: 300] nll:  1055.580200,  kl:  264.690430,  marg:  0.618383, S_accuracy:  99.4186%
Train Epoch: 7 [batch-idx: 400] nll:  1016.495117,  kl:  266.487305,  marg:  1.032997, S_accuracy:  99.3902%
Train Epoch: 8 [batch-idx: 0] nll:  1327.814819,  kl:  267.779297,  marg:  1.033766, S_accuracy:  100.0000%
Train Epoch: 8 [batch-idx: 100] nll:  2528.272217,  kl:  270.498047,  marg:  0.521772, S_accuracy:  99.5591%
Train Epoch: 8 [batch-idx: 200] nll:  727.245239,  kl:  273.035156,  marg:  0.763564, S_accuracy:  99.6191%
Train Epoch: 8 [batch-idx: 300] nll:  569.184204,  kl:  274.956055,  marg:  0.600812, S_accuracy:  99.5873%
Train Epoch: 8 [batch-idx: 400] nll:  834.597229,  kl:  276.812500,  marg:  0.513411, S_accuracy:  99.5753%
Train Epoch: 9 [batch-idx: 0] nll:  1558.591431,  kl:  278.207031,  marg:  0.667890, S_accuracy:  99.2188%
Train Epoch: 9 [batch-idx: 100] nll:  513.463684,  kl:  280.292969,  marg:  0.677916, S_accuracy:  99.8298%
Train Epoch: 9 [batch-idx: 200] nll:  456.161743,  kl:  281.949219,  marg:  0.413879, S_accuracy:  99.8095%
Train Epoch: 9 [batch-idx: 300] nll:  303.001984,  kl:  283.657227,  marg:  0.412878, S_accuracy:  99.8209%
Train Epoch: 9 [batch-idx: 400] nll:  684.858582,  kl:  285.261719,  marg:  0.568403, S_accuracy:  99.8149%
Train Epoch: 10 [batch-idx: 0] nll:  231.374130,  kl:  286.181641,  marg:  0.469551, S_accuracy:  100.0000%
Train Epoch: 10 [batch-idx: 100] nll:  351.790222,  kl:  287.947266,  marg:  0.620093, S_accuracy:  99.8298%
Train Epoch: 10 [batch-idx: 200] nll:  260.014160,  kl:  289.303711,  marg:  0.567739, S_accuracy:  99.8445%
Train Epoch: 10 [batch-idx: 300] nll:  1581.230713,  kl:  290.658203,  marg:  0.388038, S_accuracy:  99.8313%
Train Epoch: 10 [batch-idx: 400] nll:  224.742813,  kl:  291.996094,  marg:  0.474578, S_accuracy:  99.8422%
Train Epoch: 11 [batch-idx: 0] nll:  1699.327271,  kl:  292.785156,  marg:  0.270793, S_accuracy:  100.0000%
Train Epoch: 11 [batch-idx: 100] nll:  79.618729,  kl:  294.161133,  marg:  0.378413, S_accuracy:  99.9072%
Train Epoch: 11 [batch-idx: 200] nll:  192.311584,  kl:  295.308594,  marg:  0.329365, S_accuracy:  99.9262%
Train Epoch: 11 [batch-idx: 300] nll:  64.602638,  kl:  296.453125,  marg:  0.392918, S_accuracy:  99.9169%
Train Epoch: 11 [batch-idx: 400] nll:  235.822647,  kl:  297.688477,  marg:  0.477868, S_accuracy:  99.9201%
